,company,location,salary_from,salary_to,technologies,title
867,Divio,"Sydney, Australia",,,"['postgres', 'django-cms', 'python', 'django']","Django Developer at Divio (Sydney, Australia) (allows remote)"
868,Trilogy Education Services,"San Francisco, CA",40000.0,48000.0,"['adobe', 'sketchflow', 'design', 'user-interface', 'user-experience']","UX/UI Instructor - UC Berkeley (Part-Time) at Trilogy Education Services (San Francisco, CA)"
869,R3PI,"Dallas, TX",120000.0,160000.0,"['microservices', 'docker', 'amazon-web-services', 'node.js', 'ansible']","Senior DevOps Engineer / Innovator - R&D at R3PI (Dallas, TX)"
870,zone·tv,"Toronto, ON, Canada",,,['project-management'],"Project Manager at zone·tv (Toronto, ON, Canada)"
871,USA TODAY NETWORK,"McLean, VA",,,"['node.js', 'build-automation', 'javascript', 'amazon-web-services']","Senior Node.js Developer at USA TODAY NETWORK (McLean, VA)"
872,Cadcorp,"Stevenage, UK",39564.0,46158.0,"['html', 'madcap', 'documentation', 'rest']","Technical Author - GIS Software and API at Cadcorp (Stevenage, UK)"
873,NexJ Systems,"Toronto, ON, Canada",,,"['java', 'c++', 'c#', 'sql', 'java-ee']","Senior Solution Architect for Enterprise Software for Global Client at NexJ Systems (Toronto, ON, Canada)"
874,Carnegie Mellon University,"Pittsburgh, PA",,,"['design', 'nat', 'cisco', 'connect', 'webex']","Audio Visual / Distance Communication Manager at Carnegie Mellon University (Pittsburgh, PA)"
875,November,"Berlin, Germany",46616.0,64097.0,"['javascript', 'css', 'html5', 'php', 'wordpress']","Frontend Developer at November (Berlin, Germany)"
876,"SAGE Dining Services, Inc. ®","Lutherville-Timonium, MD",75000.0,110000.0,"['android', 'ios', 'mobile', 'swift', 'java']","Android/iOS Developer at SAGE Dining Services, Inc. ® (Lutherville-Timonium, MD)"
877,LendingTree,"Charlotte, NC",,,"['javascript', 'css', 'html5', 'twitter-bootstrap', 'wordpress']","Front End Developer (With an Eye for Design) at LendingTree (Charlotte, NC)"
878,Red Nova Labs,"Westwood Hills, KS",75000.0,100000.0,"['ruby-on-rails', 'mysql', 'postgresql', 'javascript', 'node.js']","Full Stack Ruby Developer at Red Nova Labs (Westwood Hills, KS)"
879,"Crowe Horwath, LLP","Indianapolis, IN",,,"['scrum', 'development-environment']","Scrum Master - Healthcare at Crowe Horwath, LLP (Indianapolis, IN)"
880,Cloud Nine AB,"Stockholm, Sweden",,,"['.net', 'c#', 'sql', 'episerver', 'umbraco']",".Net utvecklare at Cloud Nine AB (Stockholm, Sweden)"
881,Brave Software,"London, UK",,,"['machine-learning', 'classification', 'malware-detection', 'ads']","Machine Learning Engineer at Brave Software (London, UK)"
882,Philips North America,"Rancho Cordova, CA",,,"['c++', 'multithreading', 'algorithm', 'windows', 'qt']","Software Architect-Image Guided Therapy at Philips North America (Rancho Cordova, CA)"
883,Automic Software,"Wien, Österreich",,,"['java', 'agile', 'automated-tests', 'postgresql', 'oracle']","Software Engineer Java at Automic Software (Wien, Österreich)"
884,JMT Technology Group,"Cockeysville, MD",,,"['javascript', 'angularjs', 'reactjs', 'asp.net', 'gis']","Applications Developer at JMT Technology Group (Cockeysville, MD)"
885,"MIB Group, Inc.","Braintree, MA",,,"['java', 'xml', 'xslt', 'jms', 'websphere']","Senior Software Engineer at MIB Group, Inc. (Braintree, MA)"
886,VMRay GmbH,"Bochum, Deutschland",,,"['qa', 'security', 'python']","Innovative IT security company looking for a Technical QA Engineer at VMRay GmbH (Bochum, Deutschland)"
887,uSwitch,"London, UK",,,"['clojure', 'elixir', 'ruby', 'go', 'reactjs']","Software Engineer - autonomy to choose tech and processes to solve problems at uSwitch (London, UK)"
888,Academic Analytics,"Charlotte, NC",80000.0,90000.0,"['c#', 'asp.net', 'vb.net', 'visual-studio', 'ssms']","Senior Software Developer at Academic Analytics (Charlotte, NC) (allows remote)"
889,Academic Analytics,"Miller Place, NY",60000.0,75000.0,"['azure', 'osx', 'linux', 'amazon-web-services', 'sysadmin']","Desktop Support, Tier II at Academic Analytics (Miller Place, NY) (allows remote)"
890,A^3 by Airbus,"San Jose, CA",160000.0,210000.0,"['python', 'linux', 'docker', 'kubernetes', 'amazon-web-services']","Senior Software Engineer- Urban Mobility at A^3 by Airbus (San Jose, CA)"
891,LexisNexis,"London, UK",46158.0,85722.0,"['java', 'javascript', 'xquery', 'html', '.net']","Software Developer at LexisNexis (London, UK)"
892,Exabel,"Oslo, Norway",,,"['pytorch', 'keras', 'tensorflow', 'machine-learning']","Data Scientist  cutting-edge AI tools for financial news at Exabel (Oslo, Norway)"
893,Leica Geosystems,"Heerbrugg, Switzerland",,,"['c++', 'computer-science', 'multimedia']","Software Engineer Camera & Digital Imaging at Leica Geosystems (Heerbrugg, Switzerland)"
894,Crate and Barrel,"Northbrook, IL",,,"['c#', 'asp.net', 'mvc', 'sql-server', 'jquery']","Senior Web Developer  C#/.Net at Crate and Barrel (Northbrook, IL)"
895,Crate and Barrel,"Northbrook, IL",,,"['c#', 'asp.net-mvc', 'sql', 'nosql']","Lead Web Developer - C#/.Net at Crate and Barrel (Northbrook, IL)"
896,HotSchedules,"Austin, TX",,,"['qa', 'testing', 'automated-tests', 'python', 'java']","QA Engineer at HotSchedules (Austin, TX)"
897,Ticketmaster UK Limited,"London, UK",,,"['chef', 'mysql', 'tsql', 'oracle', 'sql', 'sysadmin']","Database Engineer  Operations and Reliability at Ticketmaster UK Limited (London, UK)"
898,Tassomai,"London, UK",52752.0,105504.0,"['python', 'typescript', 'django', 'postgresql', 'angular2']","Senior/Mid-Level Full Stack Python Developer at Tassomai (London, UK)"
899,MDS,"Limerick, Ireland",,,"['java', 'spring', 'javascript', 'db2', 'websphere']","Principal Technical Architect at MDS (Limerick, Ireland)"
900,NICE (National Institute for Health and Care Excellence),"Manchester, UK",42201.6,55389.6,"['testing', 'automated-tests', 'qa', 'selenium-webdriver']","Technical Tester at NICE (National Institute for Health and Care Excellence) (Manchester, UK)"
901,Smals,"Sint-Gillis, Belgium",,,"['sas', 'database']","SAS Developer avec envie de faire quelque chose de géant at Smals (Sint-Gillis, Belgium)"
902,Zoover & Weeronline,"Amsterdam, Netherlands",,,"['node.js', 'javascript', 'reactjs']","Software Engineer - Web Front-end at Zoover & Weeronline (Amsterdam, Netherlands)"
903,Zone,"London, UK",65940.0,85722.0,"['reactjs', 'javascript', 'html', 'css', 'jquery']","Front-end / React Developer - join the best independent digital agency in the UK at Zone (London, UK)"
904,Arrivalguides,"Göteborg, Sweden",,,"['c#', 'asp.net-mvc', 'javascript', 'web', 'amazon-web-services']","Webbutvecklare till resebranchen at Arrivalguides (Göteborg, Sweden)"
905,RedMart,Singapore,72000.0,120000.0,"['design', 'user-interface', 'user-experience']",Senior Product Designer - Consumer Apps at RedMart (Singapore)
906,HealthEngine,"Sydney, Australia",69017.4,126531.9,"['javascript', 'node.js', 'postgresql', 'linux', 'docker']","Senior Full Stack Engineer at HealthEngine (Sydney, Australia)"
907,HealthEngine,"Perth, Australia",,,"['objective-c', 'swift', 'java', 'ios', 'android']","Lead Developer at HealthEngine (Perth, Australia)"
908,The Co-op,"Manchester, UK",55389.6,81765.59999999999,"['javascript', 'c#', 'python', 'ruby', 'java']","Software Engineers- help us create better ways of doing business at The Co-op (Manchester, UK)"
909,Definitiv International Pty Ltd,"West Perth, Australia",53680.2,92023.2,"['angularjs', 'c#', 'asp.net-web-api', '.net', 'amazon-web-services']","Senior Full Stack SaaS Developer (Angular, .NET, AWS) at Definitiv International Pty Ltd (West Perth, Australia)"
910,RedMart,Singapore,72000.0,120000.0,"['scala', 'machine-learning', 'elasticsearch', 'java', 'search']",Search Engineer/Data Scientist - Discovery at RedMart (Singapore)
911,Big Wednesday Digital,"Bangkok, Thailand",,,"['ios', 'android', 'objective-c', 'java', 'swift']","Mobile Apps Development Manager - Agoda Bangkok Hiring Now at Big Wednesday Digital (Bangkok, Thailand)"
912,Neighborly,"San Francisco, CA",130000.0,180000.0,"['go', 'java', 'postgresql', 'c++', 'scala']","Senior Backend Engineer at Neighborly (San Francisco, CA)"
913,Boingo Wireless,"Los Angeles, CA",,,"['aws', 'c++', 'java', 'javascript', 'node.js']","Senior Software Engineer at Boingo Wireless (Los Angeles, CA)"
914,EMS Software,"Greenwood Village, CO",80000.0,110000.0,"['software-quality', 'automated-tests', 'oop', 'scripting-language', 'web-services']","Senior Software Quality Engineer at EMS Software (Greenwood Village, CO)"
915,Big Wednesday Digital,"Bangkok, Thailand",,,"['t-sql', 'tableau', 'ms-excel', 'data-warehouse', 'sysadmin']","Data Analyst - Agoda Hring Now!  Bangkok at Big Wednesday Digital (Bangkok, Thailand)"
916,"BridgePay Network Solutions,  LLC","Altamonte Springs, FL",,,"['sql-server', 'dll', 'javascript', 'json', 'css', 'sysadmin']","Gateway Technical Support Level 2 Operator at BridgePay Network Solutions,  LLC (Altamonte Springs, FL)"
917,Big Wednesday Digital,"Bangkok, Thailand",,,"['java', 'c#', 'scala', 'mean', 'react.js']","Full Stack Senior Software Engineer - Agoda - Bangkok at Big Wednesday Digital (Bangkok, Thailand)"
918,RevZilla,"Philadelphia, PA",,,"['javascript', 'html5', 'css3', 'sass', 'elixir']","Front End Developer at RevZilla (Philadelphia, PA)"
919,Magic Leap,"Plantation, FL",,,"['c++', 'linux', 'c#', 'unity3d', 'matlab']","Software Programmer - Contractor at Magic Leap (Plantation, FL)"
920,SmartProcure,"Deerfield Beach, FL",,,"['elasticsearch', 'mongodb', 'linux', 'logstash', 'kibana']","DevOps Software Engineer at SmartProcure (Deerfield Beach, FL) (allows remote)"
921,Bucknell University,"Lewisburg, PA",,,"['pl-sql', 'oracle', 'java', 'c#', 'saas']","Programmer Analyst at Bucknell University (Lewisburg, PA)"
922,Eastern Standard,"Philadelphia, PA",,,"['css', 'user-experience', 'javascript', 'sass', 'html5']","Senior Front-end Web Developer at Eastern Standard (Philadelphia, PA)"
923,comScore Inc,"Reston, VA",1.0,135000.0,"['linux', 'devops', 'amazon-web-services', 'continuous-integration']","AWS Cloud Platform Engineer at comScore Inc (Reston, VA) (allows remote)"
924,Siemens - USA,"Princeton, NJ",,,"['c++', 'c', 'simulation', 'matlab', 'simulink']","Research Scientist  Control and optimization for power systems at Siemens - USA (Princeton, NJ)"
925,Siemens - USA,"Charlotte, NC",,,"['machine-learning', 'c++', 'python', 'java', 'r']","Research Scientist - Optimization and Tool Automation at Siemens - USA (Charlotte, NC)"
926,Ansira,"Addison, TX",,,"['reactjs', 'javascript', 'node.js', 'jquery', 'css']","Reactjs nodejs Full Stack Developer at Ansira (Addison, TX)"
927,Atlassian,"Mountain View, CA",,,"['amazon-web-services', 'java', 'google-app-engine', 'azure', 'windows-xp']","Senior Developer, Confluence at Atlassian (Mountain View, CA)"
928,Atlassian,"San Francisco, CA",,,"['amazon-web-services', 'ruby', 'redis', 'docker', 'elasticsearch']","Senior Engineer, SRE Statuspage at Atlassian (San Francisco, CA)"
929,Atlassian,"San Francisco, CA",,,"['amazon-web-services', 'redis', 'ruby', 'elasticsearch', 'docker']","SRE Lead, Statuspage at Atlassian (San Francisco, CA)"
930,Atlassian,"San Francisco, CA",,,"['ruby', 'python', 'reactjs', 'amazon-web-services', 'ruby-on-rails']","Full Stack Developer, Statuspage at Atlassian (San Francisco, CA)"
931,Big Wednesday Digital,"Bangkok, Thailand",,,"['scala', 'c#', 'java', 'mocha', 'sql']","Back End Team Engineer - Agoda Hiring Now - Relocate Bangkok at Big Wednesday Digital (Bangkok, Thailand)"
932,Atlassian,"Mountain View, CA",,,"['reactjs', 'amazon-web-services', 'redux', 'immutable.js', 'mocha']","Front End Development Team Lead, Confluence at Atlassian (Mountain View, CA)"
933,comScore Inc,"Portland, OR",90000.0,100000.0,"['database', 'postgresql', 'linux', 'sysadmin']","PostgreSQL Database Administrator at comScore Inc (Portland, OR) (allows remote)"
934,OpenFin,"London, UK",,,"['.net', 'javascript', 'excel', 'excel-vba']","Ecosystem .NET Engineer at OpenFin (London, UK)"
935,Dandelion Energy,"Brooklyn, NY",100000.0,120000.0,"['java', 'python', 'javascript', 'api-design', 'cloud']","Senior Full Stack Developer at Dandelion Energy (Brooklyn, NY)"
936,Rogers Communications,"Brampton, ON, Canada",,,"['javascript', 'css', 'jquery', 'angularjs', 'reactjs']","Angular Developer at Rogers Communications (Brampton, ON, Canada)"
937,Rogers Communications,"Toronto, ON, Canada",,,"['java', 'android', 'mobile', 'java-ee', 'rest']","Android Developer at Rogers Communications (Toronto, ON, Canada)"
938,Rogers Communications,"Brampton, ON, Canada",,,"['java', 'sql', 'spring', 'scala', 'microservices']","Java Spring Developer at Rogers Communications (Brampton, ON, Canada)"
939,"Baker Technologies, Inc.","Denver, CO",45000.0,75000.0,"['ios', 'mobile', 'mdm', 'networking']","IT Specialist at Baker Technologies, Inc. (Denver, CO)"
940,"Wikimedia Foundation, Inc.","San Francisco, CA",,,"['cloud', 'linux', 'vps', 'php', 'javascript']","Cloud Services Technical Support (Contract) at Wikimedia Foundation, Inc. (San Francisco, CA) (allows remote)"
941,Capgemini Nederland,"Utrecht, Netherlands",,,"['cloud', 'visualforce', 'apex', 'java']","Senior Salesforce Developer at Capgemini Nederland (Utrecht, Netherlands)"
942,FATTURAELETTRONICA PA,"Larkspur, CA",,,['c'],"Head of Product at FATTURAELETTRONICA PA (Larkspur, CA)"
943,Masabi,"London, UK",,,"['java', 'android', 'ios', 'objective-c']","Mobile Java Developer - help define & shape the technical direction of SDK at Masabi (London, UK)"
944,Masabi,"London, UK",52752.0,98910.0,"['java', 'amazon-web-services', 'unit-testing']","Java Software Engineer - Help Build Smart Cities at Masabi (London, UK)"
945,The ai Corporation,"Guildford, UK",,,"['sql', 'sql-server']","Fraud fighter - Database Developer at The ai Corporation (Guildford, UK)"
946,Zaleos SL,"Pozuelo de Alarcón, Spain",1.1654,87405.0,"['python', 'java', 'go', 'c', 'linux']","Zaleos Senior Software Engineer at Zaleos SL (Pozuelo de Alarcón, Spain)"
947,Leica Geosystems,"Heerbrugg, Switzerland",,,['c#'],"Software Ingenieur C#/.NET at Leica Geosystems (Heerbrugg, Switzerland)"
948,CareEvolution,"Ann Arbor, MI",,,"['c#', 'python', 'sql', 'hl7', 'etl']","Developers for healthcare software platform at CareEvolution (Ann Arbor, MI) (allows remote)"
949,Söderberg & Partners,"Stockholm, Sweden",,,"['c#', '.net']","Erfaren fullstackutvecklare at Söderberg & Partners (Stockholm, Sweden)"
950,Leica Geosystems,"Heerbrugg, Switzerland",,,['computer-vision'],"Software Expert in Computer Vision and Image Processing at Leica Geosystems (Heerbrugg, Switzerland)"
951,Ticketmaster UK Limited,"London, UK",,,"['java', 'jvm', 'soap', 'jms', 'sql']","Principal Architect at Ticketmaster UK Limited (London, UK)"
952,Cox Automotive,"New Hyde Park, NY",,,"['java', 'scrum', 'amazon-web-services', '.net', 'amazon-cognito']","Technical Architect (AWS, Java, .NET) at Cox Automotive (New Hyde Park, NY)"
953,Practice Velocity,"Machesney Park, IL",,,"['c#', 'wpf', 'vb.net', '.net']",".Net Software Engineer (Mid to Senior level) at Practice Velocity (Machesney Park, IL)"
954,Spark Vision AB,"Mölndal, Sweden",,,"['.net', 'jenkins', 'devops', 'git']","DevOps for handling and improving Spark Vision's hosting and deployment pipeline at Spark Vision AB (Mölndal, Sweden)"
955,DataBerries,"Paris, France",,,"['java', 'jvm', 'linux', 'google-cloud-platform', 'amazon-web-services']","Java Back-end Developer (H/F) at DataBerries (Paris, France)"
956,Capital Pioneers,"Köln, Deutschland",46616.0,93232.0,"['symfony', 'php', 'html', 'javascript', 'css']","Senior Full Stack Web-Developer (Symfony PHP, HTML, JavaScript) m/w at Capital Pioneers (Köln, Deutschland)"
957,Trunk Club,"Chicago, IL",,,"['reactjs', 'javascript', 'postgresql', 'ruby', 'sinatra']","Engineering Manager at Trunk Club (Chicago, IL)"
958,HyTrust,"Mountain View, CA",,,"['java-ee', 'spring', 'sql', 'postgresql', 'amazon-web-services', 'sysadmin']","Senior Software Engineer, Server Virtualization at HyTrust (Mountain View, CA)"
959,BippesBrandão GmbH,"Offenbach am Main, Deutschland",,,"['html5', 'css', 'sass', 'reactjs', 'angularjs']","Senior Frontend Developer (w/m) at BippesBrandão GmbH (Offenbach am Main, Deutschland)"
960,SAP Ariba Technologies India Pvt Ltd,"Bengaluru, India",38365.0,76730.0,"['serverprogramming', 'java', 'sdk', 'devops', 'amazon-web-services']","Dev Ops & Platform - Tech Leadership (Java J2EE) - GEEK at SAP Ariba Technologies India Pvt Ltd (Bengaluru, India)"
961,SAP Ariba,"Bengaluru, India",30692.0,46038.0,"['junit', 'white-box', 'java', 'api']","SDET - Senior Quality Specialist at SAP Ariba (Bengaluru, India)"
962,Concur,"Bengaluru, India",,,"['javascript', 'python', 'java', 'angularjs', 'ruby', 'sysadmin']","Full Stack Developer (Java / Python) - SAP Concur at Concur (Bengaluru, India)"
963,SAP Ariba,"Bengaluru, India",,,"['java', 'angular', 'angularjs', 'spring-boot', 'javascript']","Senior UI Developer (AngularJS), SAP Ariba at SAP Ariba (Bengaluru, India)"
964,Ticketmaster UK Limited,"London, UK",,,"['agile', 'multivariate-testing', 'b2b', 'product-management']","Senior Product Manager- Resale at Ticketmaster UK Limited (London, UK)"
965,Zoopla Property Group,"London, UK",,,"['javascript', 'reactjs', 'node.js', 'frontend']","Senior Frontend Developer at Zoopla Property Group (London, UK) (allows remote)"
966,Oneplanetcrowd,"Amsterdam, Netherlands",44285.2,60600.8,"['typescript', 'node.js', 'reactjs', 'redux', 'docker']","Full Stack Developer React/Node.js at Oneplanetcrowd (Amsterdam, Netherlands)"
967,Vaadin,"Åbo, Finland",,,"['user-interface', 'user-experience', 'design', 'css', 'html']","Front-end Designer - Work in an open source company! at Vaadin (Åbo, Finland)"
968,Jet2.com,"Sheffield, UK",,,"['c#', 'asp.net', 'sysadmin']","Senior Software Developer (.NET 4.0,ASP.NET, MVC, C#, WebAPI) at Jet2.com (Sheffield, UK)"
969,Caravelo,"Barcelona, Spain",,,"['node.js', 'botkit', 'actionhero', 'couchbase']","Node.js Software Developer at Caravelo (Barcelona, Spain)"
970,Jet2.com,"Sheffield, UK",,,"['c#', 'asp.net', 'sysadmin']","Software Developer (.NET 4.0, ASP.NET, MVC, C#, WebAPI and SQL) at Jet2.com (Sheffield, UK)"
971,M800 Limited,Hong Kong,36000.0,60000.0,"['automation', 'java', 'javascript', 'salt-stack', 'git']",DevOps Engineer at M800 Limited (Hong Kong)
972,Abide Financial Ltd,"Bristol, UK",36926.4,46158.0,"['java', '.net', 'c#', 'amazon-web-services']","Junior Java Software Engineer at Abide Financial Ltd (Bristol, UK)"
973,YouGov,"Warsaw, Poland",,,"['python', 'etl']","Data Engineer - Build our Crystal Ball! at YouGov (Warsaw, Poland)"
974,Abide Financial Ltd,"Bristol, UK",46158.0,59346.0,"['java', '.net', 'c#', 'amazon-web-services']","Java Software Engineer at Abide Financial Ltd (Bristol, UK)"
975,Mynewsdesk,"Stockholm, Sweden",,,"['salesforce', 'apex', 'soql', 'visualforce']","Salesforce developer at Mynewsdesk (Stockholm, Sweden)"
976,Zalando SE,"Berlin, Germany",,,"['scala', 'akka', 'amazon-web-services', 'playframework']","Senior Scala Engineer, Partner Solutions (Akka, Play Framework) at Zalando SE (Berlin, Germany)"
977,Lumeon,"London, UK",65940.0,72534.0,"['php', 'oop', 'sql', 'bash', 'lamp']","Mid-level PHP Software Engineer looking to make a difference in Healthcare at Lumeon (London, UK)"
978,Nepton Oy,"Espoo, Finland",,,"['php', 'linux', 'sql-server', 'reactjs']","PHP application developer at Nepton Oy (Espoo, Finland)"
979,Competitoor,"Carpi, Italy",,,"['mysql', 'javascript', 'php']","Backend Developer Web at Competitoor (Carpi, Italy)"
980,Big Wednesday Digital,"Bangkok, Thailand",,,"['objective-c', 'swift', 'cocoa-touch', 'reactivecocoa', 'typhoon']","iOS Developer - Come join Agoda at Big Wednesday Digital (Bangkok, Thailand)"
981,FOCUS Online,"Köln, Deutschland",,,"['java', 'amazon-web-services', 'gradle', 'mysql', 'redis']","Backend Developer (m/w) bei Finanzen100 in Köln at FOCUS Online (Köln, Deutschland)"
982,Digital Asset Custody,"New York, NY",,,"['javascript', 'linux', 'python', 'blockchain']","Python Web Developer at Digital Asset Custody (New York, NY)"
983,Digital Asset Custody,"New York, NY",,,"['aws', 'linux', 'solidity', 'python']","Python Blockchain Developer at Digital Asset Custody (New York, NY)"
984,OpusCapita Group,"Helsinki, Finland",,,"['java', 'node.js', 'mysql', 'azure', 'rest']","SOFTWARE DEVELOPER REST & INTEGRATION (NodeJS and/or Java) at OpusCapita Group (Helsinki, Finland)"
985,eNett,"Melbourne, Australia",,,"['agile', '.net', 'c#', 'solid-principles', 'sql']","Are you a .NET Developer wanting to change the face of travel payments? at eNett (Melbourne, Australia)"
986,eNett,"Melbourne, Australia",,,"['.net', 'c#', 'testing', 'qa']","Are you a QA Test Analyst that goes beyond the call of duty? at eNett (Melbourne, Australia)"
987,"Grassroots Technologies, Inc","New York, NY",90000.0,140000.0,"['angularjs', 'linux', 'reactjs', 'sql', 'node.js']","React.js Project Focused Development at Grassroots Technologies, Inc (New York, NY)"
988,"Chegg, Inc","Berlin, Germany",,,"['php', 'mysql', 'web-services', 'ruby-on-rails', 'reactjs']","Engineering Manager - Lead our writing tools team at Chegg, Inc (Berlin, Germany)"
989,Therefore,"Toronto, ON, Canada",51301.25,71032.5,"['sass', 'html5', 'angularjs', 'javascript', 'reactjs']","Front-end / Angular Web Developer - Toronto at Therefore (Toronto, ON, Canada) (allows remote)"
990,CollegeVine,"Cambridge, MA",,,"['ruby', 'ruby-on-rails', 'javascript', 'sass']","Full-Stack Ruby on Rails Developer at CollegeVine (Cambridge, MA)"
991,Chegg,"San Francisco, CA",150000.0,170000.0,"['reactjs', 'javascript', 'angular', 'redux', 'html']","Senior Front-End Engineer - ReactJS Redux at Chegg (San Francisco, CA)"
992,Chegg,"Santa Clara, CA",160000.0,180000.0,"['reactjs', 'javascript', 'd3.js', 'redux', 'html']","Senior Front-End Engineer - React, Redux or MV at Chegg (Santa Clara, CA)"
993,Chegg,"Santa Clara, CA",180000.0,200000.0,"['algorithm', 'search', 'elasticsearch', 'java', 'machine-learning']","Staff Search Engineer - Search Algorithms & Infrastructure at Chegg (Santa Clara, CA)"
994,Chegg,"Santa Clara, CA",160000.0,180000.0,"['java', 'web-services', 'mule', 'restful-architecture', 'orchestration']","Senior Java Developer - Commerce Payment and Financial Systems at Chegg (Santa Clara, CA)"
995,HireMore,"New York, NY",,,"['reactjs', 'redux', 'html5', 'css3']","Senior Frontend Designer/Developer (React/Redux) at HireMore (New York, NY)"
996,"Scribl.com (Scribliotech, Inc.)","Hanover, NH",,,"['reactjs', 'javascript', 'graphql', 'elixir', 'ruby-on-rails']","Co-Founder Exec/Leader + Hands-on Front-End Web Developer w/Designer's Eye at Scribl.com (Scribliotech, Inc.) (Hanover, NH) (allows remote)"
997,,"Tehran, Iran",,,"['javascript', 'go', 'java', 'liferay', 'c++']","at    (Tehran, Iran)"
998,Trakstar,"Seattle, WA",110000.0,125000.0,"['ruby-on-rails', 'ruby', 'postgresql', 'amazon-web-services', 'chef']","Senior Full-stack Engineer at Trakstar (Seattle, WA)"
999,"Location, Inc","Worcester, MA",,,"['ruby-on-rails', 'ruby', 'chef', 'puppet', 'aws']","Quality Assurance Engineer at Location, Inc (Worcester, MA)"
